CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,Lat,Lng
41140,,312,"St. Joseph, MO-KS",Metropolitan Statistical Area,,"Kansas City-Overland Park-Kansas City, MO-KS",DeKalb County,Missouri,29,063,Outlying,39.8554602,-94.43879
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Bond County,Illinois,17,005,Outlying,38.902985,-89.4742177
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Calhoun County,Illinois,17,013,Outlying,39.1733216,-90.658333
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Clinton County,Illinois,17,027,Outlying,38.5684442,-89.6251646
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jersey County,Illinois,17,083,Outlying,39.0704754,-90.3748354
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Macoupin County,Illinois,17,117,Outlying,39.2375268,-89.9253233
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Madison County,Illinois,17,119,Central,38.9041402,-89.9253233
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Monroe County,Illinois,17,133,Central,38.2742526,-90.1869644
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Clair County,Illinois,17,163,Central,38.400812,-89.9253233
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Franklin County,Missouri,29,071,Outlying,38.3953601,-91.135302
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Jefferson County,Missouri,29,099,Central,38.2310301,-90.5257823
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Lincoln County,Missouri,29,113,Outlying,39.0669568,-90.9820668
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Charles County,Missouri,29,183,Central,38.7338885,-90.8294002
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis County,Missouri,29,189,Central,38.6103023,-90.4125181
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Warren County,Missouri,29,219,Outlying,38.7313284,-91.135302
41180,,476,"St. Louis, MO-IL",Metropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",St. Louis city,Missouri,29,510,Central,38.6270025,-90.1994042
41220,,300,"St. Marys, GA",Micropolitan Statistical Area,,"Jacksonville-St. Marys-Palatka, FL-GA",Camden County,Georgia,13,039,Central,30.898276,-81.6035062
41400,,566,"Salem, OH",Micropolitan Statistical Area,,"Youngstown-Warren, OH-PA",Columbiana County,Ohio,39,029,Central,40.7902581,-80.7657804
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Marion County,Oregon,41,047,Central,44.8446393,-122.5927411
41420,,440,"Salem, OR",Metropolitan Statistical Area,,"Portland-Vancouver-Salem, OR-WA",Polk County,Oregon,41,053,Central,44.9266528,-123.4919256
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Ottawa County,Kansas,20,143,Outlying,39.1493836,-97.6982272
41460,,,"Salina, KS",Micropolitan Statistical Area,,,Saline County,Kansas,20,169,Central,38.8174853,-97.6982272
41500,,,"Salinas, CA",Metropolitan Statistical Area,,,Monterey County,California,06,053,Central,36.3136201,-121.3541631
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Sussex County,Delaware,10,005,Central,38.6530841,-75.4344727
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Somerset County,Maryland,24,039,Outlying,38.0862333,-75.8533954
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Wicomico County,Maryland,24,045,Central,38.3941813,-75.667356
41540,,,"Salisbury, MD-DE",Metropolitan Statistical Area,,,Worcester County,Maryland,24,047,Outlying,38.1584227,-75.4344727
41620,,482,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Salt Lake County,Utah,49,035,Central,40.644188,-111.9522491
41620,,482,"Salt Lake City, UT",Metropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Tooele County,Utah,49,045,Outlying,40.507092,-113.0011989
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Irion County,Texas,48,235,Outlying,31.2557696,-100.8903099
41660,,,"San Angelo, TX",Metropolitan Statistical Area,,,Tom Green County,Texas,48,451,Central,31.3839017,-100.439656
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Atascosa County,Texas,48,013,Outlying,28.8661281,-98.5721016
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bandera County,Texas,48,019,Outlying,29.7404135,-99.2785583
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Bexar County,Texas,48,029,Central,29.4200763,-98.5721016
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Comal County,Texas,48,091,Central,29.8105572,-98.2212979
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Guadalupe County,Texas,48,187,Central,29.6477307,-97.87216
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Kendall County,Texas,48,259,Outlying,29.9603413,-98.7481167
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Medina County,Texas,48,325,Outlying,29.2987871,-99.0128926
41700,,,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,Wilson County,Texas,48,493,Outlying,29.2683783,-98.0465185
41740,,,"San Diego-Carlsbad, CA",Metropolitan Statistical Area,,,San Diego County,California,06,073,Central,32.7157305,-117.1610966
41760,,,"Sandpoint, ID",Micropolitan Statistical Area,,,Bonner County,Idaho,16,017,Central,48.2751783,-116.5931483
41780,,184,"Sandusky, OH",Micropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Erie County,Ohio,39,043,Central,41.4349882,-82.4752757
41820,,450,"Sanford, NC",Micropolitan Statistical Area,,"Raleigh-Durham-Chapel Hill, NC",Lee County,North Carolina,37,105,Central,35.4693744,-79.1548533
41860,36084,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Alameda County,California,06,001,Central,37.6016892,-121.7195459
41860,36084,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"Oakland-Hayward-Berkeley, CA","San Jose-San Francisco-Oakland, CA",Contra Costa County,California,06,013,Outlying,37.8534093,-121.9017954
41860,41884,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Francisco County,California,06,075,Central,37.7749295,-122.4194155
41860,41884,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Francisco-Redwood City-South San Francisco, CA","San Jose-San Francisco-Oakland, CA",San Mateo County,California,06,081,Central,37.4337342,-122.4014193
41860,42034,488,"San Francisco-Oakland-Hayward, CA",Metropolitan Statistical Area,"San Rafael, CA","San Jose-San Francisco-Oakland, CA",Marin County,California,06,041,Central,38.083403,-122.7633036
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Cabo Rojo Municipio,Puerto Rico,72,023,Central,18.0866265,-67.1457347
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Lajas Municipio,Puerto Rico,72,079,Central,18.049962,-67.0593449
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",Sabana Grande Municipio,Puerto Rico,72,121,Central,18.0777392,-66.9604549
41900,,364,"San Germán, PR",Metropolitan Statistical Area,,"Mayagüez-San Germán, PR",San Germán Municipio,Puerto Rico,72,125,Central,18.0807082,-67.0411096
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Benito County,California,06,069,Outlying,36.5760883,-120.9876321
41940,,488,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Clara County,California,06,085,Central,37.2938907,-121.7195459
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aguas Buenas Municipio,Puerto Rico,72,007,Central,18.2568989,-66.1029442
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Aibonito Municipio,Puerto Rico,72,009,Central,18.1399594,-66.2660016
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barceloneta Municipio,Puerto Rico,72,017,Outlying,18.4505017,-66.5385055
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Barranquitas Municipio,Puerto Rico,72,019,Central,18.1866242,-66.3062802
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Bayamón Municipio,Puerto Rico,72,021,Central,18.3691963,-66.1659674
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Caguas Municipio,Puerto Rico,72,025,Central,18.2387995,-66.035249
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Canóvanas Municipio,Puerto Rico,72,029,Central,18.3748748,-65.8997533
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Carolina Municipio,Puerto Rico,72,031,Central,18.3807819,-65.9573872
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cataño Municipio,Puerto Rico,72,033,Central,18.4375,-66.138333
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cayey Municipio,Puerto Rico,72,035,Central,18.1119051,-66.166
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ceiba Municipio,Puerto Rico,72,037,Outlying,18.2641688,-65.6483018
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Ciales Municipio,Puerto Rico,72,039,Central,18.3360622,-66.4687823
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Cidra Municipio,Puerto Rico,72,041,Central,18.1757914,-66.1612779
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Comerío Municipio,Puerto Rico,72,045,Central,18.2192001,-66.2256022
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Corozal Municipio,Puerto Rico,72,047,Central,18.3410622,-66.3168357
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Dorado Municipio,Puerto Rico,72,051,Central,18.4588347,-66.2676683
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Fajardo Municipio,Puerto Rico,72,053,Outlying,18.3257869,-65.6523838
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Florida Municipio,Puerto Rico,72,054,Outlying,18.3661773,-66.5610859
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Guaynabo Municipio,Puerto Rico,72,061,Central,18.3574502,-66.1109998
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Gurabo Municipio,Puerto Rico,72,063,Central,18.2543987,-65.9729421
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Humacao Municipio,Puerto Rico,72,069,Central,18.1496828,-65.8273847
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Juncos Municipio,Puerto Rico,72,077,Central,18.2274558,-65.920997
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Las Piedras Municipio,Puerto Rico,72,085,Central,18.183014,-65.8662742
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Loíza Municipio,Puerto Rico,72,087,Central,18.430278,-65.880278
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Luquillo Municipio,Puerto Rico,72,089,Outlying,18.3724507,-65.7165511
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Manatí Municipio,Puerto Rico,72,091,Central,18.431667,-66.486389
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Maunabo Municipio,Puerto Rico,72,095,Outlying,18.0071885,-65.8993289
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Morovis Municipio,Puerto Rico,72,101,Central,18.325785,-66.4065592
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naguabo Municipio,Puerto Rico,72,103,Outlying,18.2116247,-65.7348841
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Naranjito Municipio,Puerto Rico,72,105,Central,18.3007861,-66.2448904
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Orocovis Municipio,Puerto Rico,72,107,Central,18.2269224,-66.3911686
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Río Grande Municipio,Puerto Rico,72,119,Central,18.38,-65.830833
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Juan Municipio,Puerto Rico,72,127,Central,18.4663338,-66.1057217
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Lorenzo Municipio,Puerto Rico,72,129,Central,18.189402,-65.9609971
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Alta Municipio,Puerto Rico,72,135,Central,18.3882823,-66.2482237
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Baja Municipio,Puerto Rico,72,137,Central,18.4444709,-66.2543293
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Trujillo Alto Municipio,Puerto Rico,72,139,Central,18.3546719,-66.0073876
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Alta Municipio,Puerto Rico,72,143,Central,18.4121703,-66.3312805
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Baja Municipio,Puerto Rico,72,145,Central,18.4443908,-66.38767
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Yabucoa Municipio,Puerto Rico,72,151,Central,18.0505201,-65.8793288
42020,,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Metropolitan Statistical Area,,,San Luis Obispo County,California,06,079,Central,35.3102296,-120.4357631
42100,,488,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Cruz County,California,06,087,Central,37.0453988,-121.9579578
42140,,106,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Santa Fe County,New Mexico,35,049,Central,35.3653705,-105.9699878
42180,,434,"Santa Isabel, PR",Micropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Santa Isabel Municipio,Puerto Rico,72,133,Central,17.9660775,-66.404892
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara County,California,06,083,Central,34.4208321,-119.6982057
42220,,488,"Santa Rosa, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Sonoma County,California,06,097,Central,38.5779555,-122.9888319
42300,,,"Sault Ste. Marie, MI",Micropolitan Statistical Area,,,Chippewa County,Michigan,26,033,Central,46.3117082,-84.5932094
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bryan County,Georgia,13,029,Central,32.0236584,-81.4718387
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Chatham County,Georgia,13,051,Central,31.9994194,-81.1196075
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Effingham County,Georgia,13,103,Outlying,32.378148,-81.3839326
42380,,,"Sayre, PA",Micropolitan Statistical Area,,,Bradford County,Pennsylvania,42,015,Central,41.8362502,-76.5488232
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Banner County,Nebraska,31,007,Outlying,41.500766,-103.6362715
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Scotts Bluff County,Nebraska,31,157,Central,41.8140936,-103.6362715
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Sioux County,Nebraska,31,165,Outlying,42.5012873,-103.7289167
42460,,174,"Scottsboro, AL",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Jackson County,Alabama,01,071,Central,34.7090388,-86.0121573
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Lackawanna County,Pennsylvania,42,069,Central,41.4421199,-75.5742467
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Luzerne County,Pennsylvania,42,079,Central,41.1404353,-75.9927652
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Wyoming County,Pennsylvania,42,131,Outlying,41.5004703,-76.0391909
42620,,340,"Searcy, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",White County,Arkansas,05,145,Central,35.2900612,-91.7538817
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",King County,Washington,53,033,Central,47.5480339,-121.9836029
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",Snohomish County,Washington,53,061,Central,48.0329979,-121.8339472
42660,45104,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Pierce County,Washington,53,053,Central,47.0675877,-122.1295269
42680,,370,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Indian River County,Florida,12,061,Central,27.6947732,-80.543845
42700,,,"Sebring, FL",Metropolitan Statistical Area,,,Highlands County,Florida,12,055,Central,27.3400286,-81.3400268
42740,,,"Sedalia, MO",Micropolitan Statistical Area,,,Pettis County,Missouri,29,159,Central,38.6893153,-93.3388917
42780,,146,"Selinsgrove, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Snyder County,Pennsylvania,42,109,Central,40.750748,-77.0564464
42820,,,"Selma, AL",Micropolitan Statistical Area,,,Dallas County,Alabama,01,047,Central,32.2332138,-87.1422895
42860,,273,"Seneca, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Oconee County,South Carolina,45,073,Central,34.749245,-82.9931607
42900,,464,"Seneca Falls, NY",Micropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Seneca County,New York,36,099,Central,42.7651891,-76.8720961
42940,,314,"Sevierville, TN",Micropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Sevier County,Tennessee,47,155,Central,35.8271682,-83.5070203
42980,,294,"Seymour, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jackson County,Indiana,18,071,Central,38.8794321,-86.0529604
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Menominee County,Wisconsin,55,078,Outlying,44.8857792,-88.6507943
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Shawano County,Wisconsin,55,115,Central,44.7683909,-88.7108964
43060,,416,"Shawnee, OK",Micropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Pottawatomie County,Oklahoma,40,125,Central,35.275439,-97.0068393
43100,,,"Sheboygan, WI",Metropolitan Statistical Area,,,Sheboygan County,Wisconsin,55,117,Central,43.7173595,-87.9284802
43140,,172,"Shelby, NC",Micropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Cleveland County,North Carolina,37,045,Central,35.361354,-81.6035062
